Recording	Participant	Czy_kolejarz	Czy_maszynista	Czy_pasjonat_kolei	Czy_używał_symulatorów_w_pracy	Płeć	Wiek	Wykształcenie	Zaawansowanie_w_grach	Zaawansowanie_w_grach_symulacyjnych	Timeline	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	542	216401	216551	150			0.13557	0.09509	4.80766
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	543	216601	216718	117			0.0555	0.12075	kwi.59
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	544	216768	216918	150			0.3595	0.25682	4.63404
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	545	216934	217084	150			0.47552	0.48498	4.64782
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	546	217118	219882	2765			0.49388	0.53197	5.01427
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	547	219899	220299	400			0.45053	0.5246	5.04055
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	548	220332	221365	1033			0.4972	0.53583	4.96819
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	549	221564	222547	983			0.48639	0.53448	4.97056
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	550	222564	222680	117			0.5178	0.5558	5.09442
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	551	222697	223063	366			0.55916	0.57413	5.0995
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	552	223296	223646	350			0.85814	0.71126	4.98523
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	553	223680	223879	200			0.6531	0.68504	4.97924
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	554	223896	224113	217			0.53643	0.55772	5.00347
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	555	224163	224446	283			0.48995	0.53902	4.97594
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	556	224479	224795	316			0.42262	0.53188	4.92864
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	557	224829	225012	183			0.51533	0.55411	4.99431
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	558	225162	225445	283			0.50418	0.52093	5.07063
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	559	225478	225611	133			0.3812	0.54733	5.11989
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	560	225778	227210	1432			0.49616	0.51352	5.28295
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	561	227393	227510	117			0.49532	0.56684	5.44215
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	562	227527	227627	100			0.48971	0.53351	5.43457
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	563	227677	227876	200			0.88907	0.73828	5.29945
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	564	227893	228676	783			0.8649	0.73132	5.08424
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	565	228709	228876	167			0.50916	0.57004	5.16142
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	566	228892	229176	283			0.49135	0.51902	5.07477
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	567	229259	229775	516			0.8369	0.18966	4.99072
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	568	229792	229975	183			0.89927	0.17771	5.14077
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	569	229992	230341	350			0.92179	0.1783	5.19764
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	570	230358	230508	150			0.82712	0.19176	5.22612
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	571	230541	232340	1799			0.49422	0.51637	5.16805
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	572	232556	232640	83			0.56284	0.57401	5.32293
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	573	232656	232906	250			0.49491	0.5056	5.28179
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	574	232956	233323	366			0.33108	0.48618	5.15332
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	575	233356	233522	167			0.24338	0.48712	5.12372
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	576	233556	233739	183			0.48071	0.52639	5.14278
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	577	233756	234122	366			0.49459	0.51268	5.1888
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	578	234172	234488	316			0.88234	0.74121	5.13413
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	579	234522	234771	250			0.90831	0.63843	5.15159
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	580	234788	235005	217			0.88856	0.60276	5.21912
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	581	235021	235354	333			0.88253	0.7195	5.29344
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	582	235421	235538	117			0.5213	0.56212	maj.79
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	583	235554	236504	949			0.49897	0.53153	5.03782
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	584	236554	237103	550			0.87742	0.73101	5.14467
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	585	237136	237336	200			0.89277	0.6436	5.16032
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	586	237353	237869	516			0.87036	0.7232	maj.97
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	587	237936	240767	2831			0.53269	0.5473	5.1648
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	588	240800	241267	466			0.50068	0.53731	5.10912
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	589	241283	241433	150			0.44807	0.52727	5.09565
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	590	241467	241683	217			0.50615	0.52772	5.09475
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	591	241733	241866	133			0.85361	0.7312	5.16788
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	592	241883	242099	217			0.87581	0.7178	5.18527
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	593	242116	242266	150			0.8867	0.60691	5.15573
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	594	242283	242599	316			0.90763	0.61339	5.13804
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	595	242666	243648	983			0.49499	0.53318	4.95322
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	596	243715	243798	83			0.86489	0.24545	5.04604
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	597	243815	243965	150			0.87069	0.17634	5.064
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	598	243981	244198	217			0.9018	0.14392	4.90538
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	599	244248	244365	117			0.8147	0.12585	4.85671
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	600	244414	244664	250			0.50665	0.50974	4.96841
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	601	244681	245730	1049			0.49588	0.52559	5.20986
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	602	245797	245997	200			0.34443	0.54526	maj.39
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	603	246030	246163	133			0.51563	0.52768	5.21146
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	604	246346	246779	433			0.50404	0.53513	5.20227
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	605	246846	246963	117			0.81808	0.21358	5.28785
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	606	246996	247196	200			0.85952	0.14735	5.20249
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	607	247212	247396	183			0.87705	0.19723	4.95873
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	608	247412	247629	217			0.91356	0.18595	4.97617
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	609	247645	247795	150			0.90608	0.21907	5.08149
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	610	247812	247962	150			0.89178	0.20789	5.16874
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	611	247979	248228	250			0.92196	0.22125	5.25978
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	612	248245	248661	416			0.89544	0.22434	5.39829
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	613	248678	248845	167			0.91858	0.23367	5.49733
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	614	248895	249161	266			0.88215	0.67895	5.48374
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	615	249178	250160	983			0.89711	0.61924	5.45807
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	616	250377	250477	100			0.73212	0.70439	5.54722
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	617	250493	250627	133			0.86775	0.65707	5.59226
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	618	250643	251776	1133			0.86168	0.6205	5.61309
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	619	251792	251926	133			0.86655	0.74608	5.63239
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	620	252026	252359	333			0.47231	0.59324	5.58455
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	621	252425	252792	366			0.8652	0.69216	5.24451
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	622	252808	253275	466			0.87872	0.61766	5.41378
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	623	253308	253541	233			0.83741	0.5243	5.55654
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	624	253608	253724	117			0.88833	0.27346	5.58041
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	625	253741	253924	183			0.87263	0.25305	5.56938
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	626	254008	254324	316			0.92473	0.24027	5.45549
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	627	254391	254824	433			0.48383	0.59457	5.38126
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	628	254874	255023	150			0.84942	0.72878	5.13113
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	629	255073	255323	250			0.84327	0.59932	5.19685
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	630	255340	255856	516			0.86774	0.63482	5.36372
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	631	256039	256223	183			0.84634	0.63004	5.50067
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	632	256239	256606	366			0.87201	0.61828	maj.81
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	633	256639	256839	200			0.87052	0.72448	5.62957
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	634	256889	256955	67			0.8614	0.34926	5.60088
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	635	256972	257055	83			0.87918	0.29526	5.59389
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	636	257072	257189	117			0.88197	0.26734	maj.47
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	637	257239	257788	550			0.8494	0.70182	5.34548
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	638	257855	258071	217			0.51864	0.62204	5.40987
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	639	258121	258721	600			0.87434	0.72499	5.17989
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	640	258737	258921	183			0.81123	0.69586	5.35544
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	641	258954	259620	666			0.82244	0.53144	5.49161
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	642	259637	259803	167			0.85288	0.54436	5.57955
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	643	259820	260086	266			0.83456	0.7305	maj.21
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	644	260103	260303	200			0.86146	0.73127	5.58128
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	645	260353	260603	250			0.49257	0.61107	5.50604
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	646	260653	260753	100			0.83264	0.74985	5.30639
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	647	260869	261052	183			0.22194	1.58542	5.06531
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	648	261119	261302	183			0.82447	0.81813	5.21971
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	649	261336	261519	183			0.84837	0.72211	5.29227
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	650	261535	261702	167			0.82551	0.66534	5.34158
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	651	261735	262035	300			0.86743	0.72907	5.38264
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	652	262068	262468	400			0.80165	0.66434	5.45242
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	653	262485	263451	966			0.86349	0.72912	5.54318
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	654	263467	263684	217			0.83867	0.64097	5.56761
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	655	263701	263984	283			0.86105	0.61867	5.53972
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	656	264034	264283	250			0.86761	0.73251	5.64088
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	657	264333	265083	749			0.85037	0.62604	5.62689
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	658	265099	265882	783			0.87865	0.75628	5.57014
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	659	265932	266432	500			0.50324	0.64266	5.61358
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	660	266498	266615	117			0.43868	0.27096	5.50429
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	661	266632	266782	150			0.46351	0.20728	5.55852
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	662	266848	267031	183			0.88095	0.2001	5.55336
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	663	267048	267348	300			0.91813	0.21191	5.67236
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	664	267431	267514	83			0.36769	0.28058	5.71719
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	665	267581	267681	100			0.82345	0.5198	5.68913
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	666	267698	267881	183			0.84373	0.5027	5.61586
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	667	267897	268047	150			0.87604	0.50975	5.56348
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	668	268064	268247	183			0.88995	0.52551	5.50661
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	669	268264	268597	333			0.84607	0.53401	5.49404
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	670	268630	269080	450			0.87999	0.53771	5.32298
